source,destination,source_lat,source_lon,source_code,dest_lat,dest_lon,dest_code,distance
TLC,FLL,19.3370990753,-99.56600189210002,NA,26.072599,-80.152702,NA,2126.52
MGA,FLL,12.14150047302246,-86.16819763183594,NA,26.072599,-80.152702,NA,1666.17
SAP,FLL,15.4526,-87.923599,NA,26.072599,-80.152702,NA,1426.37
CPH,FLL,55.617900848389,12.656000137329,EU,26.072599,-80.152702,NA,7825.88
CLT,FLL,35.2140007019043,-80.94309997558594,NA,26.072599,-80.152702,NA,1016.27
KIN,FLL,17.935699462890625,-76.7874984741211,NA,26.072599,-80.152702,NA,965.54
MDE,FLL,6.16454,-75.4231,SA,26.072599,-80.152702,NA,2259.84
PAP,FLL,18.57999992370605,-72.2925033569336,NA,26.072599,-80.152702,NA,1158.71
POS,FLL,10.595399856567385,-61.33720016479492,NA,26.072599,-80.152702,NA,2618.2
CVG,FLL,39.0488014221,-84.6678009033,NA,26.072599,-80.152702,NA,1499.64
DTW,FLL,42.212398529052734,-83.35340118408203,NA,26.072599,-80.152702,NA,1814.14
GSP,FLL,34.8956985474,-82.2189025879,NA,26.072599,-80.152702,NA,997.98
LEX,FLL,38.0364990234375,-84.60590362548828,NA,26.072599,-80.152702,NA,1391.22
LGA,FLL,40.77719879,-73.87259674,NA,26.072599,-80.152702,NA,1731.1
MSP,FLL,44.882,-93.221802,NA,26.072599,-80.152702,NA,2393.32
MSY,FLL,29.99340057373047,-90.25800323486328,NA,26.072599,-80.152702,NA,1083.93
TYS,FLL,35.81100082,-83.9940033,NA,26.072599,-80.152702,NA,1140.09
ALB,FLL,42.74829864501953,-73.80169677734375,NA,26.072599,-80.152702,NA,1938.31
BOS,FLL,42.36429977,-71.00520325,NA,26.072599,-80.152702,NA,1991.13
HPN,FLL,41.06700134277344,-73.70760345458984,NA,26.072599,-80.152702,NA,1766.14
SJU,FLL,18.4393997192,-66.0018005371,NA,26.072599,-80.152702,NA,1683.97
PTY,FLL,9.0713596344,-79.3834991455,NA,26.072599,-80.152702,NA,1883.49
EWR,FLL,40.692501068115234,-74.168701171875,NA,26.072599,-80.152702,NA,1713.32
YYZ,FLL,43.6772003174,-79.63059997559999,NA,26.072599,-80.152702,NA,1953.65
PHL,FLL,39.87189865112305,-75.24109649658203,NA,26.072599,-80.152702,NA,1597.08
AUS,FLL,30.194499969482425,-97.6698989868164,NA,26.072599,-80.152702,NA,1778.37
AVL,FLL,35.43619918823242,-82.54180145263672,NA,26.072599,-80.152702,NA,1062.9
BDL,FLL,41.9388999939,-72.68319702149999,NA,26.072599,-80.152702,NA,1888.44
BNA,FLL,36.1245002746582,-86.6781997680664,NA,26.072599,-80.152702,NA,1275.72
BUF,FLL,42.94049835,-78.73220062,NA,26.072599,-80.152702,NA,1875.69
BWI,FLL,39.1754,-76.668297,NA,26.072599,-80.152702,NA,1489.09
CLE,FLL,41.4117012024,-81.8498001099,NA,26.072599,-80.152702,NA,1708.57
CMH,FLL,39.998001,-82.891899,NA,26.072599,-80.152702,NA,1565.25
DCA,FLL,38.8521,-77.037697,NA,26.072599,-80.152702,NA,1446.88
DEN,FLL,39.861698150635,-104.672996521,NA,26.072599,-80.152702,NA,2740.78
HOU,FLL,29.64539909,-95.27890015,NA,26.072599,-80.152702,NA,1540.14
IAD,FLL,38.94449997,-77.45580292,NA,26.072599,-80.152702,NA,1449.58
IAH,FLL,29.984399795532227,-95.34140014648438,NA,26.072599,-80.152702,NA,1553.79
IND,FLL,39.7173,-86.294403,NA,26.072599,-80.152702,NA,1617.58
ISP,FLL,40.79520035,-73.10019684,NA,26.072599,-80.152702,NA,1758.12
MBJ,FLL,18.503700256347656,-77.91339874267578,NA,26.072599,-80.152702,NA,869.26
MCI,FLL,39.2976,-94.713898,NA,26.072599,-80.152702,NA,1998.61
MKE,FLL,42.94720077514648,-87.89659881591797,NA,26.072599,-80.152702,NA,2000.21
MYR,FLL,33.6796989441,-78.9282989502,NA,26.072599,-80.152702,NA,851.49
NAS,FLL,25.0389995575,-77.46620178219999,NA,26.072599,-80.152702,NA,293.24
PHX,FLL,33.43429946899414,-112.01200103759766,NA,26.072599,-80.152702,NA,3174.01
PIT,FLL,40.49150085,-80.23290253,NA,26.072599,-80.152702,NA,1599.24
PVD,FLL,41.732601,-71.420403,NA,26.072599,-80.152702,NA,1913.03
RDU,FLL,35.87760162353516,-78.7874984741211,NA,26.072599,-80.152702,NA,1094.84
RIC,FLL,37.50519943237305,-77.3197021484375,NA,26.072599,-80.152702,NA,1295.58
SAL,FLL,13.4409,-89.055702,NA,26.072599,-80.152702,NA,1679.6
SEA,FLL,47.449001,-122.308998,NA,26.072599,-80.152702,NA,4372.16
SFO,FLL,37.61899948120117,-122.375,NA,26.072599,-80.152702,NA,4157.43
STI,FLL,19.406099319458008,-70.60469818115234,NA,26.072599,-80.152702,NA,1226.75
SWF,FLL,41.50410079956055,-74.10479736328125,NA,26.072599,-80.152702,NA,1799.73
ZSA,FLL,24.06329917907715,-74.52400207519531,NA,26.072599,-80.152702,NA,609.88
MDW,FLL,41.785999,-87.752403,NA,26.072599,-80.152702,NA,1877.29
PBG,FLL,44.6509017944336,-73.46810150146484,NA,26.072599,-80.152702,NA,2147.0
AXM,FLL,4.45278,-75.7664,SA,26.072599,-80.152702,NA,2437.8
CTG,FLL,10.4424,-75.513,SA,26.072599,-80.152702,NA,1797.76
BQN,FLL,18.49489974975586,-67.12940216064453,NA,26.072599,-80.152702,NA,1581.25
ORH,FLL,42.26729965209961,-71.87570190429688,NA,26.072599,-80.152702,NA,1949.36
TTN,FLL,40.27669906616211,-74.8134994506836,NA,26.072599,-80.152702,NA,1651.31
IAG,FLL,43.1072998046875,-78.94619750976562,NA,26.072599,-80.152702,NA,1892.94
ACY,FLL,39.45759963989258,-74.57720184326172,NA,26.072599,-80.152702,NA,1572.77
LBE,FLL,40.27590179,-79.40480042,NA,26.072599,-80.152702,NA,1576.81
LIM,ATL,-12.0219,-77.114305,SA,33.6367,-84.428101,NA,5112.07
BOG,ATL,4.70159,-74.1469,SA,33.6367,-84.428101,NA,3375.99
UIO,ATL,-0.129166666667,-78.3575,SA,33.6367,-84.428101,NA,3791.23
ZRH,ATL,47.464699,8.54917,EU,33.6367,-84.428101,NA,7549.11
BSB,ATL,-15.86916732788086,-47.92083358764648,SA,33.6367,-84.428101,NA,6710.3
GIG,ATL,-22.8099994659,-43.2505569458,SA,33.6367,-84.428101,NA,7620.56
GRU,ATL,-23.435556411743164,-46.47305679321289,SA,33.6367,-84.428101,NA,7487.94
ORD,ATL,41.9786,-87.9048,NA,33.6367,-84.428101,NA,974.96
STL,ATL,38.748697,-90.370003,NA,33.6367,-84.428101,NA,778.98
LOS,ATL,6.5773701667785645,3.321160078048706,AF,33.6367,-84.428101,NA,9404.17
YUL,ATL,45.4706001282,-73.7407989502,NA,33.6367,-84.428101,NA,1599.95
DUS,ATL,51.289501,6.76678,EU,33.6367,-84.428101,NA,7253.28
MUC,ATL,48.353802,11.7861,EU,33.6367,-84.428101,NA,7720.03
EYW,ATL,24.556100845336918,-81.75959777832031,NA,33.6367,-84.428101,NA,1039.33
FLL,ATL,26.072599,-80.152702,NA,33.6367,-84.428101,NA,934.46
FPO,ATL,26.5587005615,-78.695602417,NA,33.6367,-84.428101,NA,959.23
GGT,ATL,23.5625991821,-75.8779983521,NA,33.6367,-84.428101,NA,1393.67
GNV,ATL,29.6900997162,-82.2717971802,NA,33.6367,-84.428101,NA,482.99
JAX,ATL,30.49410057067871,-81.68789672851562,NA,33.6367,-84.428101,NA,433.99
LWB,ATL,37.8582992554,-80.3994979858,NA,33.6367,-84.428101,NA,593.3
MCN,ATL,32.69279861450195,-83.64920043945312,NA,33.6367,-84.428101,NA,127.43
MCO,ATL,28.429399490356445,-81.30899810791016,NA,33.6367,-84.428101,NA,649.51
MEI,ATL,32.33259963989258,-88.75189971923828,NA,33.6367,-84.428101,NA,429.2
MSL,ATL,34.74530029,-87.61019897,NA,33.6367,-84.428101,NA,318.03
PBI,ATL,26.68320083618164,-80.09559631347656,NA,33.6367,-84.428101,NA,876.31
PIB,ATL,31.467100143432617,-89.33709716796875,NA,33.6367,-84.428101,NA,519.98
PNS,ATL,30.473400115967,-87.186599731445,NA,33.6367,-84.428101,NA,436.88
RSW,ATL,26.53619956970215,-81.75520324707031,NA,33.6367,-84.428101,NA,828.12
TLH,ATL,30.396499633789062,-84.35030364990234,NA,33.6367,-84.428101,NA,359.37
TPA,ATL,27.975500106811523,-82.533203125,NA,33.6367,-84.428101,NA,653.27
TUP,ATL,34.26810073852539,-88.7698974609375,NA,33.6367,-84.428101,NA,407.37
AMS,ATL,52.308601,4.76389,EU,33.6367,-84.428101,NA,7082.2
BRU,ATL,50.9014015198,4.48443984985,EU,33.6367,-84.428101,NA,7122.56
AUA,ATL,12.5014,-70.015198,NA,33.6367,-84.428101,NA,2760.52
SDQ,ATL,18.42970085144,-69.668899536133,NA,33.6367,-84.428101,NA,2235.28
ICN,ATL,37.46910095214844,126.45099639892578,AS,33.6367,-84.428101,NA,11510.4
LAS,ATL,36.08010101,-115.1520004,NA,33.6367,-84.428101,NA,2810.93
LAX,ATL,33.94250107,-118.4079971,NA,33.6367,-84.428101,NA,3132.52
DXB,ATL,25.2527999878,55.3643989563,AS,33.6367,-84.428101,NA,12229.78
DFW,ATL,32.896801,-97.038002,NA,33.6367,-84.428101,NA,1177.01
EZE,ATL,-34.8222,-58.5358,SA,33.6367,-84.428101,NA,8045.22
JFK,ATL,40.63980103,-73.77890015,NA,33.6367,-84.428101,NA,1222.84
MIA,ATL,25.79319953918457,-80.29060363769531,NA,33.6367,-84.428101,NA,956.92
PUJ,ATL,18.5673999786,-68.36340332030001,NA,33.6367,-84.428101,NA,2311.03
CUN,ATL,21.036500930800003,-86.8770980835,NA,33.6367,-84.428101,NA,1416.97
CZM,ATL,20.52239990234375,-86.92559814453125,NA,33.6367,-84.428101,NA,1473.96
GDL,ATL,20.52179908752441,-103.31099700927734,NA,33.6367,-84.428101,NA,2363.38
GUA,ATL,14.5833,-90.527496,NA,33.6367,-84.428101,NA,2198.39
MEX,ATL,19.4363,-99.072098,NA,33.6367,-84.428101,NA,2141.03
MTY,ATL,25.7784996033,-100.107002258,NA,33.6367,-84.428101,NA,1746.43
PVR,ATL,20.680099487304688,-105.25399780273438,NA,33.6367,-84.428101,NA,2505.9
SAT,ATL,29.533700942993164,-98.46980285644533,NA,33.6367,-84.428101,NA,1406.84
SJD,ATL,23.15180015563965,-109.72100067138672,NA,33.6367,-84.428101,NA,2727.5
SJO,ATL,9.993860244750977,-84.20880126953125,NA,33.6367,-84.428101,NA,2618.28
SNA,ATL,33.67570114,-117.8679962,NA,33.6367,-84.428101,NA,3087.9
CDG,ATL,49.012798,2.55,EU,33.6367,-84.428101,NA,7072.13
DUB,ATL,53.421299,-6.27007,EU,33.6367,-84.428101,NA,6337.1
FCO,ATL,41.8002778,12.2388889,EU,33.6367,-84.428101,NA,8103.8
FRA,ATL,50.033333,8.570556,EU,33.6367,-84.428101,NA,7427.01
LHR,ATL,51.4706,-0.461941,EU,33.6367,-84.428101,NA,6776.33
MAD,ATL,40.471926,-3.56264,EU,33.6367,-84.428101,NA,6977.41
MAN,ATL,53.35369873046875,-2.2749500274658203,EU,33.6367,-84.428101,NA,6595.97
STR,ATL,48.6898994446,9.22196006775,EU,33.6367,-84.428101,NA,7534.24
LIR,ATL,10.5933,-85.544403,NA,33.6367,-84.428101,NA,2554.43
MGA,ATL,12.14150047302246,-86.16819763183594,NA,33.6367,-84.428101,NA,2387.19
NRT,ATL,35.7647018433,140.386001587,AS,33.6367,-84.428101,NA,11024.7
SCL,ATL,-33.393001556396484,-70.78579711914062,SA,33.6367,-84.428101,NA,7555.8
BZE,ATL,17.539100646972656,-88.30819702148438,NA,33.6367,-84.428101,NA,1825.03
RTB,ATL,16.316799,-86.523003,NA,33.6367,-84.428101,NA,1930.14
SAP,ATL,15.4526,-87.923599,NA,33.6367,-84.428101,NA,2044.77
TGU,ATL,14.06089973449707,-87.21720123291016,NA,33.6367,-84.428101,NA,2186.53
JNB,ATL,-26.1392,28.246,AF,33.6367,-84.428101,NA,13581.8
CCS,ATL,10.601194,-66.991222,SA,33.6367,-84.428101,NA,3110.48
CLT,ATL,35.2140007019043,-80.94309997558594,NA,33.6367,-84.428101,NA,364.98
KIN,ATL,17.935699462890625,-76.7874984741211,NA,33.6367,-84.428101,NA,1899.13
PAP,ATL,18.57999992370605,-72.2925033569336,NA,33.6367,-84.428101,NA,2059.28
AZO,ATL,42.234901428222656,-85.5521011352539,NA,33.6367,-84.428101,NA,959.44
CHA,ATL,35.035301208496094,-85.20379638671875,NA,33.6367,-84.428101,NA,170.78
CRW,ATL,38.37310028076172,-81.59320068359375,NA,33.6367,-84.428101,NA,584.32
CVG,ATL,39.0488014221,-84.6678009033,NA,33.6367,-84.428101,NA,600.94
DTW,ATL,42.212398529052734,-83.35340118408203,NA,33.6367,-84.428101,NA,956.52
EVV,ATL,38.0369987488,-87.5324020386,NA,33.6367,-84.428101,NA,562.97
FWA,ATL,40.97850037,-85.19509888,NA,33.6367,-84.428101,NA,817.64
GSO,ATL,36.097801208496094,-79.93730163574219,NA,33.6367,-84.428101,NA,493.01
GSP,ATL,34.8956985474,-82.2189025879,NA,33.6367,-84.428101,NA,246.77
LAN,ATL,42.77870178222656,-84.58740234375,NA,33.6367,-84.428101,NA,1014.87
LEX,ATL,38.0364990234375,-84.60590362548828,NA,33.6367,-84.428101,NA,488.45
LGA,ATL,40.77719879,-73.87259674,NA,33.6367,-84.428101,NA,1225.55
MBS,ATL,43.532901763916016,-84.07959747314453,NA,33.6367,-84.428101,NA,1098.98
MDT,ATL,40.1935005188,-76.7633972168,NA,33.6367,-84.428101,NA,997.17
MEM,ATL,35.04240036010742,-89.97669982910156,NA,33.6367,-84.428101,NA,533.75
MSP,ATL,44.882,-93.221802,NA,33.6367,-84.428101,NA,1459.0
MSY,ATL,29.99340057373047,-90.25800323486328,NA,33.6367,-84.428101,NA,683.81
ROA,ATL,37.3255,-79.975403,NA,33.6367,-84.428101,NA,574.99
SYR,ATL,43.11119842529297,-76.1063003540039,NA,33.6367,-84.428101,NA,1277.13
TYS,ATL,35.81100082,-83.9940033,NA,33.6367,-84.428101,NA,244.46
XNA,ATL,36.281898,-94.306801,NA,33.6367,-84.428101,NA,948.24
ALB,ATL,42.74829864501953,-73.80169677734375,NA,33.6367,-84.428101,NA,1372.34
BOS,ATL,42.36429977,-71.00520325,NA,33.6367,-84.428101,NA,1522.61
HPN,ATL,41.06700134277344,-73.70760345458984,NA,33.6367,-84.428101,NA,1256.1
SJU,ATL,18.4393997192,-66.0018005371,NA,33.6367,-84.428101,NA,2489.18
PLS,ATL,21.77359962463379,-72.26589965820312,NA,33.6367,-84.428101,NA,1776.67
PTY,ATL,9.0713596344,-79.3834991455,NA,33.6367,-84.428101,NA,2768.97
EWR,ATL,40.692501068115234,-74.168701171875,NA,33.6367,-84.428101,NA,1199.94
YYZ,ATL,43.6772003174,-79.63059997559999,NA,33.6367,-84.428101,NA,1189.68
PHL,ATL,39.87189865112305,-75.24109649658203,NA,33.6367,-84.428101,NA,1072.15
ABE,ATL,40.652099609375,-75.44080352783203,NA,33.6367,-84.428101,NA,1114.03
ABQ,ATL,35.040199,-106.609001,NA,33.6367,-84.428101,NA,2042.74
AEX,ATL,31.32740020751953,-92.54979705810548,NA,33.6367,-84.428101,NA,804.93
AGS,ATL,33.36989974975586,-81.9645004272461,NA,33.6367,-84.428101,NA,230.81
AUS,ATL,30.194499969482425,-97.6698989868164,NA,33.6367,-84.428101,NA,1308.14
AVL,ATL,35.43619918823242,-82.54180145263672,NA,33.6367,-84.428101,NA,264.25
AVP,ATL,41.3385009766,-75.72339630130001,NA,33.6367,-84.428101,NA,1149.11
BDA,ATL,32.36399841308594,-64.67870330810547,NA,33.6367,-84.428101,NA,1848.22
BDL,ATL,41.9388999939,-72.68319702149999,NA,33.6367,-84.428101,NA,1383.02
BHM,ATL,33.56290054,-86.75350189,NA,33.6367,-84.428101,NA,215.98
BJX,ATL,20.9935,-101.481003,NA,33.6367,-84.428101,NA,2187.76
BMI,ATL,40.47710037,-88.91590118,NA,33.6367,-84.428101,NA,857.37
BNA,ATL,36.1245002746582,-86.6781997680664,NA,33.6367,-84.428101,NA,344.19
BTR,ATL,30.533199,-91.149597,NA,33.6367,-84.428101,NA,721.62
BTV,ATL,44.4719009399,-73.15329742429999,NA,33.6367,-84.428101,NA,1545.88
BUF,ATL,42.94049835,-78.73220062,NA,33.6367,-84.428101,NA,1145.96
BWI,ATL,39.1754,-76.668297,NA,33.6367,-84.428101,NA,927.89
CAE,ATL,33.93880081176758,-81.11949920654297,NA,33.6367,-84.428101,NA,308.24
CAK,ATL,40.91609954833984,-81.44219970703125,NA,33.6367,-84.428101,NA,850.03
CHO,ATL,38.13859939575195,-78.4529037475586,NA,33.6367,-84.428101,NA,734.92
CHS,ATL,32.89860153,-80.04049683,NA,33.6367,-84.428101,NA,416.87
CID,ATL,41.88470077514648,-91.71080017089844,NA,33.6367,-84.428101,NA,1117.0
CLE,ATL,41.4117012024,-81.8498001099,NA,33.6367,-84.428101,NA,892.4
CMH,ATL,39.998001,-82.891899,NA,33.6367,-84.428101,NA,719.09
COS,ATL,38.805801,-104.700996,NA,33.6367,-84.428101,NA,1906.14
DAB,ATL,29.179899,-81.058098,NA,33.6367,-84.428101,NA,588.87
DAY,ATL,39.90240097045898,-84.21939849853516,NA,33.6367,-84.428101,NA,695.58
DCA,ATL,38.8521,-77.037697,NA,33.6367,-84.428101,NA,880.44
DEN,ATL,39.861698150635,-104.672996521,NA,33.6367,-84.428101,NA,1930.02
DSM,ATL,41.53400039672852,-93.66310119628906,NA,33.6367,-84.428101,NA,1195.88
ELP,ATL,31.80719948,-106.3779984,NA,33.6367,-84.428101,NA,2063.79
EWN,ATL,35.0730018616,-77.04290008539999,NA,33.6367,-84.428101,NA,697.67
FAR,ATL,46.92070007324219,-96.81580352783205,NA,33.6367,-84.428101,NA,1807.8
FAY,ATL,34.9911994934082,-78.88030242919922,NA,33.6367,-84.428101,NA,532.2
FNT,ATL,42.96540069580078,-83.74359893798828,NA,33.6367,-84.428101,NA,1037.23
FSD,ATL,43.5820007324,-96.741897583,NA,33.6367,-84.428101,NA,1535.91
FSM,ATL,35.33660125732422,-94.36740112304688,NA,33.6367,-84.428101,NA,931.8
GCM,ATL,19.2928009033,-81.3576965332,NA,33.6367,-84.428101,NA,1618.24
GPT,ATL,30.40730094909668,-89.07009887695312,NA,33.6367,-84.428101,NA,566.04
GRB,ATL,44.48509979248047,-88.12960052490234,NA,33.6367,-84.428101,NA,1245.87
GRK,ATL,31.067199707,-97.8289031982,NA,33.6367,-84.428101,NA,1292.17
GRR,ATL,42.88079834,-85.52279663,NA,33.6367,-84.428101,NA,1030.55
HNL,ATL,21.32062,-157.924228,NA,33.6367,-84.428101,NA,7245.75
HOU,ATL,29.64539909,-95.27890015,NA,33.6367,-84.428101,NA,1119.61
HSV,ATL,34.637199401855,-86.775100708008,NA,33.6367,-84.428101,NA,243.26
IAD,ATL,38.94449997,-77.45580292,NA,33.6367,-84.428101,NA,859.23
IAH,ATL,29.984399795532227,-95.34140014648438,NA,33.6367,-84.428101,NA,1109.11
ICT,ATL,37.649899,-97.433098,NA,33.6367,-84.428101,NA,1257.81
ILM,ATL,34.270599365234375,-77.90260314941406,NA,33.6367,-84.428101,NA,607.16
IND,ATL,39.7173,-86.294403,NA,33.6367,-84.428101,NA,695.04
JAN,ATL,32.3111991882,-90.0758972168,NA,33.6367,-84.428101,NA,547.96
LFT,ATL,30.20529938,-91.98760223,NA,33.6367,-84.428101,NA,809.55
LIT,ATL,34.729400634799994,-92.2242965698,NA,33.6367,-84.428101,NA,728.65
MBJ,ATL,18.503700256347656,-77.91339874267578,NA,33.6367,-84.428101,NA,1797.68
MCI,ATL,39.2976,-94.713898,NA,33.6367,-84.428101,NA,1114.4
MGM,ATL,32.30059814,-86.39399719,NA,33.6367,-84.428101,NA,236.07
MHT,ATL,42.932598,-71.435699,NA,33.6367,-84.428101,NA,1531.87
MKE,ATL,42.94720077514648,-87.89659881591797,NA,33.6367,-84.428101,NA,1076.84
MLB,ATL,28.10280036926269,-80.64530181884766,NA,33.6367,-84.428101,NA,712.09
MLI,ATL,41.44850158691406,-90.50749969482422,NA,33.6367,-84.428101,NA,1019.33
MLU,ATL,32.51089859008789,-92.0376968383789,NA,33.6367,-84.428101,NA,721.26
MOB,ATL,30.691200256348,-88.242797851562,NA,33.6367,-84.428101,NA,485.88
MSN,ATL,43.13990020751953,-89.3375015258789,NA,33.6367,-84.428101,NA,1138.21
MYR,ATL,33.6796989441,-78.9282989502,NA,33.6367,-84.428101,NA,510.09
NAS,ATL,25.0389995575,-77.46620178219999,NA,33.6367,-84.428101,NA,1167.71
OAJ,ATL,34.8292007446,-77.61209869380001,NA,33.6367,-84.428101,NA,641.61
OKC,ATL,35.39310073852539,-97.60070037841795,NA,33.6367,-84.428101,NA,1224.19
OMA,ATL,41.3032,-95.894096,NA,33.6367,-84.428101,NA,1321.84
ORF,ATL,36.89459991455078,-76.20120239257812,NA,33.6367,-84.428101,NA,830.86
PDX,ATL,45.58869934,-122.5979996,NA,33.6367,-84.428101,NA,3495.79
PHF,ATL,37.13190079,-76.49299622,NA,33.6367,-84.428101,NA,818.23
PHX,ATL,33.43429946899414,-112.01200103759766,NA,33.6367,-84.428101,NA,2554.55
PIA,ATL,40.664199829100006,-89.6932983398,NA,33.6367,-84.428101,NA,908.98
PIT,ATL,40.49150085,-80.23290253,NA,33.6367,-84.428101,NA,847.03
PVD,ATL,41.732601,-71.420403,NA,33.6367,-84.428101,NA,1454.53
RDU,ATL,35.87760162353516,-78.7874984741211,NA,33.6367,-84.428101,NA,573.02
RIC,ATL,37.50519943237305,-77.3197021484375,NA,33.6367,-84.428101,NA,773.86
ROC,ATL,43.118900299072266,-77.67240142822266,NA,33.6367,-84.428101,NA,1205.78
SAL,ATL,13.4409,-89.055702,NA,33.6367,-84.428101,NA,2285.44
SAN,ATL,32.7336006165,-117.190002441,NA,33.6367,-84.428101,NA,3044.12
SAV,ATL,32.12760162,-81.20210266,NA,33.6367,-84.428101,NA,345.14
SDF,ATL,38.1744,-85.736,NA,33.6367,-84.428101,NA,517.13
SEA,ATL,47.449001,-122.308998,NA,33.6367,-84.428101,NA,3511.23
SFO,ATL,37.61899948120117,-122.375,NA,33.6367,-84.428101,NA,3442.22
SGF,ATL,37.24570084,-93.38860321,NA,33.6367,-84.428101,NA,906.22
SHV,ATL,32.446602,-93.8256,NA,33.6367,-84.428101,NA,887.36
SJC,ATL,37.362598,-121.929001,NA,33.6367,-84.428101,NA,3405.07
SLC,ATL,40.78839874267578,-111.97799682617188,NA,33.6367,-84.428101,NA,2558.54
SMF,ATL,38.69540023803711,-121.59100341796876,NA,33.6367,-84.428101,NA,3367.02
SRQ,ATL,27.39539909362793,-82.55439758300781,NA,33.6367,-84.428101,NA,714.87
TRI,ATL,36.475201,-82.407401,NA,33.6367,-84.428101,NA,364.87
TUL,ATL,36.19839859008789,-95.88809967041016,NA,33.6367,-84.428101,NA,1084.33
TUS,ATL,32.1161003112793,-110.94100189208984,NA,33.6367,-84.428101,NA,2480.12
UVF,ATL,13.7332,-60.952599,NA,33.6367,-84.428101,NA,3238.62
VPS,ATL,30.4832,-86.525398,NA,33.6367,-84.428101,NA,401.85
ABY,ATL,31.535499572753903,-84.19450378417969,NA,33.6367,-84.428101,NA,234.05
ATW,ATL,44.2580986023,-88.5190963745,NA,33.6367,-84.428101,NA,1230.87
BQK,ATL,31.2588005065918,-81.46649932861328,NA,33.6367,-84.428101,NA,383.48
CSG,ATL,32.516300201416016,-84.93890380859375,NA,33.6367,-84.428101,NA,133.1
DAL,ATL,32.847099,-96.851799,NA,33.6367,-84.428101,NA,1160.46
DHN,ATL,31.3213005065918,-85.44960021972656,NA,33.6367,-84.428101,NA,274.13
ECP,ATL,30.357106,-85.795414,NA,33.6367,-84.428101,NA,385.92
GTR,ATL,33.450298309299995,-88.5914001465,NA,33.6367,-84.428101,NA,387.2
MDW,ATL,41.785999,-87.752403,NA,33.6367,-84.428101,NA,950.6
SBN,ATL,41.70869827270508,-86.31729888916016,NA,33.6367,-84.428101,NA,911.22
VLD,ATL,30.78249931335449,-83.27670288085938,NA,33.6367,-84.428101,NA,334.59
TTN,ATL,40.27669906616211,-74.8134994506836,NA,33.6367,-84.428101,NA,1128.45
LIM,IGU,-12.0219,-77.114305,SA,-25.60027885437012,-54.48500061035156,SA,2811.64
GIG,IGU,-22.8099994659,-43.2505569458,SA,-25.60027885437012,-54.48500061035156,SA,1181.94
GRU,IGU,-23.435556411743164,-46.47305679321289,SA,-25.60027885437012,-54.48500061035156,SA,846.41
CWB,IGU,-25.5284996033,-49.1758003235,SA,-25.60027885437012,-54.48500061035156,SA,533.51
POA,IGU,-29.994400024414062,-51.1713981628418,SA,-25.60027885437012,-54.48500061035156,SA,586.21
CGH,IGU,-23.626110076904297,-46.65638732910156,SA,-25.60027885437012,-54.48500061035156,SA,822.2
VCP,IGU,-23.0074005127,-47.1344985962,SA,-25.60027885437012,-54.48500061035156,SA,799.35
LIM,CIX,-12.0219,-77.114305,SA,-6.787479877471924,-79.8281021118164,SA,651.12
LIM,CJA,-12.0219,-77.114305,SA,-7.1391801834106445,-78.4894027709961,SA,560.74
LIM,COR,-12.0219,-77.114305,SA,-31.323601,-64.208,SA,2515.26
GRU,COR,-23.435556411743164,-46.47305679321289,SA,-31.323601,-64.208,SA,1956.44
EZE,COR,-34.8222,-58.5358,SA,-31.323601,-64.208,SA,656.37
SCL,COR,-33.393001556396484,-70.78579711914062,SA,-31.323601,-64.208,SA,660.13
AEP,COR,-34.5592,-58.4156,SA,-31.323601,-64.208,SA,649.56
BRC,COR,-41.151199,-71.157501,SA,-31.323601,-64.208,SA,1255.71
MDZ,COR,-32.8316993713,-68.7929000854,SA,-31.323601,-64.208,SA,464.0
ROS,COR,-32.9036,-60.785,SA,-31.323601,-64.208,SA,367.47
PTY,COR,9.0713596344,-79.3834991455,NA,-31.323601,-64.208,SA,4753.98
JUJ,COR,-24.392799,-65.097801,SA,-31.323601,-64.208,SA,773.03
SLA,COR,-24.8560009003,-65.4861984253,SA,-31.323601,-64.208,SA,727.65
LIM,CUN,-12.0219,-77.114305,SA,21.036500930800003,-86.8770980835,NA,3809.41
BOG,CUN,4.70159,-74.1469,SA,21.036500930800003,-86.8770980835,NA,2271.56
ORD,CUN,41.9786,-87.9048,NA,21.036500930800003,-86.8770980835,NA,2324.14
STL,CUN,38.748697,-90.370003,NA,21.036500930800003,-86.8770980835,NA,1991.81
LGW,CUN,51.148102,-0.190278,EU,21.036500930800003,-86.8770980835,NA,7988.46
YUL,CUN,45.4706001282,-73.7407989502,NA,21.036500930800003,-86.8770980835,NA,2964.57
DUS,CUN,51.289501,6.76678,EU,21.036500930800003,-86.8770980835,NA,8456.69
ATL,CUN,33.6367,-84.428101,NA,21.036500930800003,-86.8770980835,NA,1416.97
FLL,CUN,26.072599,-80.152702,NA,21.036500930800003,-86.8770980835,NA,884.25
MCO,CUN,28.429399490356445,-81.30899810791016,NA,21.036500930800003,-86.8770980835,NA,993.56
YVR,CUN,49.193901062,-123.183998108,NA,21.036500930800003,-86.8770980835,NA,4475.78
LAX,CUN,33.94250107,-118.4079971,NA,21.036500930800003,-86.8770980835,NA,3409.7
VKO,CUN,55.5914993286,37.2615013123,EU,21.036500930800003,-86.8770980835,NA,10023.11
DFW,CUN,32.896801,-97.038002,NA,21.036500930800003,-86.8770980835,NA,1654.62
